Timestamp,ReceptionTime,Timestamp,O2Concentration_4330f,AirSaturation_4330f,Temperature_4330f,CalPhase_4330f,TCPhase_4330f,C1RPh_4330f,C2RPh_4330f,C1Amp_4330f,C2Amp_4330f,RawTemp_4330f
1425312430.0,2015-03-12 18:39:46.162151,2015-03-02 16:07:10.882507,283.972,100.355,20.113,27.578,29.992,33.914,3.922,334.7,495.3,290.6
1425312445.0,2015-03-12 18:40:01.194123,2015-03-02 16:07:25.922776,278.033,98.258,20.114,27.806,30.21,34.13,3.92,335.2,494.9,290.6
1425312460.0,2015-03-12 18:40:16.235840,2015-03-02 16:07:40.956094,284.446,100.528,20.116,27.559,29.973,33.865,3.892,334.7,495.2,290.5
1425312475.0,2015-03-12 18:40:31.273406,2015-03-02 16:07:55.994632,272.763,96.402,20.118,28.012,30.408,34.322,3.914,334.2,494.9,290.5
1425312491.0,2015-03-12 18:40:46.313246,2015-03-02 16:08:11.034184,280.05,98.979,20.119,27.726,30.133,34.051,3.918,335.6,495.2,290.4
1425312506.0,2015-03-12 18:41:01.347195,2015-03-02 16:08:26.073270,280.692,99.21,20.121,27.7,30.109,34.027,3.918,334.9,494.9,290.4
1425312521.0,2015-03-12 18:41:16.383696,2015-03-02 16:08:41.114479,281.617,99.54,20.122,27.664,30.074,33.981,3.907,334.0,495.0,290.3
1425312536.0,2015-03-12 18:41:31.419921,2015-03-02 16:08:56.143740,282.137,99.726,20.123,27.644,30.055,33.956,3.901,333.5,495.0,290.3
1425312551.0,2015-03-12 18:41:46.822042,2015-03-02 16:09:11.543396,282.396,99.821,20.125,27.633,30.044,33.953,3.909,333.7,494.8,290.2
1425312566.0,2015-03-12 18:42:01.851902,2015-03-02 16:09:26.574022,280.242,99.065,20.128,27.715,30.123,34.021,3.899,334.8,495.0,290.1
1425312581.0,2015-03-12 18:42:16.886669,2015-03-02 16:09:41.606875,280.531,99.17,20.129,27.703,30.111,34.009,3.898,334.9,494.9,290.1
1425312596.0,2015-03-12 18:42:31.923873,2015-03-02 16:09:56.646637,288.278,101.911,20.13,27.409,29.83,33.741,3.911,334.1,494.8,290.1
1425312611.0,2015-03-12 18:42:46.949372,2015-03-02 16:10:11.673038,284.99,100.75,20.131,27.532,29.948,33.831,3.884,334.6,494.9,290.0
1425312626.0,2015-03-12 18:43:01.989815,2015-03-02 16:10:26.708737,282.144,99.749,20.133,27.64,30.051,33.982,3.932,335.0,495.2,290.0
1425312641.0,2015-03-12 18:43:17.064416,2015-03-02 16:10:41.789343,280.721,99.249,20.135,27.693,30.102,34.0,3.897,334.9,495.2,289.9
1425312656.0,2015-03-12 18:43:32.099663,2015-03-02 16:10:56.820789,287.747,101.735,20.136,27.427,29.846,33.756,3.91,333.3,495.0,289.9
1425312671.0,2015-03-12 18:43:47.128148,2015-03-02 16:11:11.849529,284.582,100.619,20.137,27.545,29.96,33.848,3.888,335.9,495.1,289.8
1425312686.0,2015-03-12 18:44:02.158877,2015-03-02 16:11:26.879506,280.338,99.121,20.139,27.707,30.115,33.969,3.854,335.1,495.0,289.8
1425312701.0,2015-03-12 18:44:17.187951,2015-03-02 16:11:41.908828,280.808,99.291,20.141,27.688,30.097,33.995,3.898,334.8,494.7,289.7
1425312716.0,2015-03-12 18:44:32.220274,2015-03-02 16:11:56.939070,283.915,100.392,20.142,27.569,29.983,33.914,3.931,335.3,494.9,289.7
1425312731.0,2015-03-12 18:44:47.251658,2015-03-02 16:12:11.971742,286.987,101.482,20.144,27.452,29.871,33.761,3.89,334.5,494.9,289.6
1425312747.0,2015-03-12 18:45:02.708529,2015-03-02 16:12:27.431257,281.708,99.618,20.145,27.652,30.062,33.94,3.878,334.9,494.8,289.6
1425312762.0,2015-03-12 18:45:17.776880,2015-03-02 16:12:42.474905,280.677,99.257,20.147,27.69,30.099,34.033,3.934,334.7,494.9,289.5
1425312777.0,2015-03-12 18:45:32.840984,2015-03-02 16:12:57.559016,285.173,100.848,20.148,27.519,29.935,33.846,3.911,334.9,494.9,289.5
1425312792.0,2015-03-12 18:45:47.868459,2015-03-02 16:13:12.593484,275.518,97.437,20.15,27.89,30.291,34.213,3.922,334.7,494.8,289.4
1425312807.0,2015-03-12 18:46:02.900474,2015-03-02 16:13:27.624301,279.359,98.798,20.151,27.74,30.147,34.07,3.924,335.3,494.8,289.4
1425312823.0,2015-03-12 18:46:18.363989,2015-03-02 16:13:43.084222,281.081,99.411,20.153,27.673,30.082,34.012,3.929,334.7,494.9,289.3
1425312838.0,2015-03-12 18:46:33.406088,2015-03-02 16:13:58.124270,285.401,100.941,20.154,27.508,29.924,33.836,3.912,335.0,494.9,289.3
1425312853.0,2015-03-12 18:46:48.446131,2015-03-02 16:14:13.162834,279.24,98.765,20.155,27.743,30.149,34.052,3.903,335.7,494.8,289.2
1425312868.0,2015-03-12 18:47:03.480493,2015-03-02 16:14:28.204870,282.691,99.988,20.156,27.61,30.022,33.88,3.858,334.5,494.5,289.2
1425312883.0,2015-03-12 18:47:18.516398,2015-03-02 16:14:43.238318,281.633,99.616,20.158,27.649,30.06,33.961,3.901,334.3,494.5,289.2
1425312898.0,2015-03-12 18:47:33.555099,2015-03-02 16:14:58.274946,280.756,99.308,20.159,27.683,30.092,34.012,3.92,334.5,494.6,289.1
1425312913.0,2015-03-12 18:47:49.034536,2015-03-02 16:15:13.762350,273.032,96.58,20.161,27.984,30.381,34.3,3.919,335.3,494.6,289.1
1425312928.0,2015-03-12 18:48:04.071145,2015-03-02 16:15:28.792670,283.22,100.189,20.163,27.587,30.0,33.894,3.894,334.7,494.7,289.0
1425312943.0,2015-03-12 18:48:19.110803,2015-03-02 16:15:43.828302,279.252,98.788,20.165,27.738,30.145,34.034,3.889,335.2,494.9,288.9
1425312958.0,2015-03-12 18:48:34.135678,2015-03-02 16:15:58.858042,280.631,99.278,20.166,27.685,30.094,34.004,3.91,335.0,494.6,288.9
1425312973.0,2015-03-12 18:48:49.179189,2015-03-02 16:16:13.896362,276.768,97.915,20.168,27.834,30.237,34.112,3.875,336.7,494.6,288.8
1425312988.0,2015-03-12 18:49:04.215509,2015-03-02 16:16:28.933861,277.448,98.159,20.169,27.807,30.211,34.134,3.923,335.8,494.8,288.8
1425313004.0,2015-03-12 18:49:19.343365,2015-03-02 16:16:44.065015,281.995,99.77,20.171,27.63,30.042,33.918,3.877,334.6,494.7,288.7
1425313019.0,2015-03-12 18:49:34.374977,2015-03-02 16:16:59.094884,279.232,98.796,20.173,27.736,30.143,34.074,3.931,334.8,494.8,288.7
1425313034.0,2015-03-12 18:49:49.410864,2015-03-02 16:17:14.129081,280.18,99.131,20.173,27.699,30.108,34.02,3.912,334.0,494.6,288.7
1425313049.0,2015-03-12 18:50:04.447742,2015-03-02 16:17:29.167718,279.709,98.967,20.174,27.717,30.125,34.054,3.929,335.9,494.7,288.6
1425313064.0,2015-03-12 18:50:19.483839,2015-03-02 16:17:44.204497,281.63,99.651,20.176,27.642,30.053,33.958,3.905,335.0,494.7,288.6
